dgp	n	d	q	tau	tau0	alpha	test_thresh	learner	task_label	strategy	n_burn_in	margin_width	alpha_init	n_min	reveal_batch_prop	refit_batch_prop	n_sims	task_id	random_seed
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	976	4081986271
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	977	248523535
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	978	3823653831
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	979	1694458213
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	980	1957030859
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	981	458513815
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	982	2663449243
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	983	1441649012
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	984	1191343111
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	985	728769657
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	986	807974235
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	987	2778192547
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	988	1991569497
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	989	1667600007
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	990	1517636281
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	991	985242939
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	992	2506783921
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	993	1142194715
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	994	333867739
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	995	1547670372
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	996	4184993832
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	997	1116476131
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	998	4235742911
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	999	1946654618
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1000	2998581749
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1001	138795966
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1002	2302516368
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1003	1201575112
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1004	1329410976
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1005	1766119412
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1006	3495222995
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1007	2588928460
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1008	2940898011
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1009	1163754223
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	250	1010	698434460
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	250	1011	572025740
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	250	1012	3912402477
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	250	1013	327278114
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	250	1014	3532770556
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	250	1015	4039553413
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	250	1016	4079359569
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	250	1017	1789451122
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	250	1018	3116941567
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	TTestStrategy				30	0.01	0.01	250	1019	2496074436
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	250	1020	2634598190
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	250	1021	3947833240
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	250	1022	1796340161
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	250	1023	355401737
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	250	1024	4006038327
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	250	1025	3765232413
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	250	1026	3719716081
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	250	1027	2369051898
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	250	1028	194212716
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleStrategy				30	0.01	0.01	250	1029	707957764
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	250	1030	113245302
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	250	1031	1766327287
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	250	1032	1616897824
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	250	1033	3339776373
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	250	1034	3481300032
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	250	1035	2063173777
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	250	1036	4240318687
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	250	1037	4231771374
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	250	1038	646035632
LinearNonNegRCT	1000	5	0.43157894736842106	0.23170731707317074	0.0	0.05	0	linreg_learner	nonneg	OracleSimulStrategy				30	0.01	0.01	250	1039	1618081546
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1040	2551771988
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1041	3219414297
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1042	1635913790
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1043	1687876824
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1044	4165750613
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1045	3561233210
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1046	3616873242
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1047	2444186288
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1048	3600594380
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1049	272781216
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1050	2013021793
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1051	158148712
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1052	1781636194
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1053	574890494
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1054	1174274432
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1055	58720660
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1056	242130927
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1057	323664694
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1058	3713954309
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1059	2970890715
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1060	3491383248
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1061	2294999748
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1062	4293754718
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1063	3220842116
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1064	4280522597
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1065	3922017026
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1066	2385561012
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1067	2513198102
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1068	3302775780
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1069	3118665268
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1070	4057737892
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1071	3251638985
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1072	3649207753
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1073	1622855762
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1074	1062352016
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1075	1035451476
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1076	1935072333
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1077	880662984
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1078	554735469
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1079	1079937024
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1080	4097617970
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1081	1179964076
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1082	2603500236
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1083	890035971
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1084	982013373
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1085	3771929024
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1086	2884932464
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1087	3251286503
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1088	2654840607
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1089	201418785
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1090	1538297179
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1091	1153939550
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1092	487726151
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1093	95282726
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1094	2884384921
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1095	2139603193
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1096	2234704545
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1097	2045309365
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1098	3317082229
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1099	3570713346
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1100	2234085242
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1101	1321893169
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1102	3660091659
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1103	3506350016
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1104	2370421813
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1105	4157415659
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1106	2409210244
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1107	379710429
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1108	3765198557
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1109	3400831738
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1110	1732945720
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1111	2533841296
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1112	575591023
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1113	2061781758
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1114	123620654
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1115	1806187414
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1116	3243289806
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1117	3370124516
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1118	2664209236
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1119	2746036109
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1120	3023999553
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1121	3457640522
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1122	914674098
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1123	3879004262
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1124	585711013
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1125	2651127487
LinearNonNegRCT	1000	5	0.4789473684210527	0.20879120879120877	0.0	0.05	0	linreg_learner	nonneg	Chiseling	0.1	1.0	0.025	30	0.01	0.01	25	1126	62468859
